"pred","pred_rovid","csoport","out","out_rovid","r_ns","n","P_expert_prior","P_semleges_prior","n_atbillenes_expert","n_95pct_semleges"
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_INDEX","Siker-index",0.6208,500,1,1,,12
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_MAI","MAI",0.1987,6,0.9347,0.6135,,80
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_MAI","MAI",0.1987,8,0.9431,0.6473,,80
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_MAI","MAI",0.1987,10,0.9497,0.6763,,80
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_MAI","MAI",0.1987,12,0.955,0.7014,,80
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_MAI","MAI",0.1987,15,0.9614,0.7336,,80
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_MAI","MAI",0.1987,20,0.9692,0.7765,,80
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_MAI","MAI",0.1987,25,0.9748,0.8102,,80
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_MAI","MAI",0.1987,30,0.9791,0.8374,,80
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_MAI","MAI",0.1987,40,0.985,0.8785,,80
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_MAI","MAI",0.1987,50,0.989,0.9077,,80
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_MAI","MAI",0.1987,60,0.9917,0.9291,,80
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_MAI","MAI",0.1987,80,0.9952,0.9573,,80
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_MAI","MAI",0.1987,100,0.9971,0.9737,,80
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_MAI","MAI",0.1987,150,0.9991,0.9918,,80
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_MAI","MAI",0.1987,200,0.9997,0.9973,,80
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_MAI","MAI",0.1987,300,1,0.9997,,80
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_MAI","MAI",0.1987,500,1,1,,80
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_OHIP","OHIP-5",0.7903,6,0.9916,0.9289,,8
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_OHIP","OHIP-5",0.7903,8,0.997,0.9735,,8
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_OHIP","OHIP-5",0.7903,10,0.9989,0.9904,,8
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_OHIP","OHIP-5",0.7903,12,0.9996,0.9966,,8
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_OHIP","OHIP-5",0.7903,15,0.9999,0.9993,,8
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_OHIP","OHIP-5",0.7903,20,1,0.9999,,8
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_OHIP","OHIP-5",0.7903,25,1,1,,8
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_OHIP","OHIP-5",0.7903,30,1,1,,8
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_OHIP","OHIP-5",0.7903,40,1,1,,8
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_OHIP","OHIP-5",0.7903,50,1,1,,8
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_OHIP","OHIP-5",0.7903,60,1,1,,8
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_OHIP","OHIP-5",0.7903,80,1,1,,8
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_OHIP","OHIP-5",0.7903,100,1,1,,8
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_OHIP","OHIP-5",0.7903,150,1,1,,8
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_OHIP","OHIP-5",0.7903,200,1,1,,8
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_OHIP","OHIP-5",0.7903,300,1,1,,8
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_OHIP","OHIP-5",0.7903,500,1,1,,8
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_RAGAS","Önbev. rágás",0.4989,6,0.9699,0.7812,,15
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_RAGAS","Önbev. rágás",0.4989,8,0.9802,0.8458,,15
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_RAGAS","Önbev. rágás",0.4989,10,0.9867,0.8912,,15
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_RAGAS","Önbev. rágás",0.4989,12,0.9909,0.9229,,15
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_RAGAS","Önbev. rágás",0.4989,15,0.9947,0.9536,,15
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_RAGAS","Önbev. rágás",0.4989,20,0.9977,0.9797,,15
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_RAGAS","Önbev. rágás",0.4989,25,0.999,0.9909,,15
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_RAGAS","Önbev. rágás",0.4989,30,0.9995,0.9959,,15
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_RAGAS","Önbev. rágás",0.4989,40,0.9999,0.9991,,15
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_RAGAS","Önbev. rágás",0.4989,50,1,0.9998,,15
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_RAGAS","Önbev. rágás",0.4989,60,1,1,,15
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_RAGAS","Önbev. rágás",0.4989,80,1,1,,15
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_RAGAS","Önbev. rágás",0.4989,100,1,1,,15
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_RAGAS","Önbev. rágás",0.4989,150,1,1,,15
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_RAGAS","Önbev. rágás",0.4989,200,1,1,,15
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_RAGAS","Önbev. rágás",0.4989,300,1,1,,15
"F4","F4 gerincalak-szög ↓","Felső állcsont","s_RAGAS","Önbev. rágás",0.4989,500,1,1,,15
"F5","F5 lötyögő gerinc","Felső állcsont","s_GOHAI","GOHAI",0.2794,6,0.8859,0.6593,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_GOHAI","GOHAI",0.2794,8,0.9055,0.7048,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_GOHAI","GOHAI",0.2794,10,0.9205,0.7425,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_GOHAI","GOHAI",0.2794,12,0.9323,0.7741,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_GOHAI","GOHAI",0.2794,15,0.9458,0.8128,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_GOHAI","GOHAI",0.2794,20,0.9613,0.8605,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_GOHAI","GOHAI",0.2794,25,0.9716,0.8945,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_GOHAI","GOHAI",0.2794,30,0.9787,0.9192,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_GOHAI","GOHAI",0.2794,40,0.9876,0.9516,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_GOHAI","GOHAI",0.2794,50,0.9926,0.9704,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_GOHAI","GOHAI",0.2794,60,0.9954,0.9817,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_GOHAI","GOHAI",0.2794,80,0.9982,0.9928,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_GOHAI","GOHAI",0.2794,100,0.9993,0.9971,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_GOHAI","GOHAI",0.2794,150,0.9999,0.9997,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_GOHAI","GOHAI",0.2794,200,1,1,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_GOHAI","GOHAI",0.2794,300,1,1,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_GOHAI","GOHAI",0.2794,500,1,1,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_INDEX","Siker-index",0.6283,6,0.9578,0.8497,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_INDEX","Siker-index",0.6283,8,0.9769,0.9132,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_INDEX","Siker-index",0.6283,10,0.9872,0.9502,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_INDEX","Siker-index",0.6283,12,0.9928,0.9715,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_INDEX","Siker-index",0.6283,15,0.9969,0.9876,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_INDEX","Siker-index",0.6283,20,0.9992,0.9968,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_INDEX","Siker-index",0.6283,25,0.9998,0.9992,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_INDEX","Siker-index",0.6283,30,0.9999,0.9998,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_INDEX","Siker-index",0.6283,40,1,1,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_INDEX","Siker-index",0.6283,50,1,1,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_INDEX","Siker-index",0.6283,60,1,1,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_INDEX","Siker-index",0.6283,80,1,1,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_INDEX","Siker-index",0.6283,100,1,1,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_INDEX","Siker-index",0.6283,150,1,1,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_INDEX","Siker-index",0.6283,200,1,1,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_INDEX","Siker-index",0.6283,300,1,1,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_INDEX","Siker-index",0.6283,500,1,1,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_MAI","MAI",0.2794,6,0.8859,0.6593,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_MAI","MAI",0.2794,8,0.9055,0.7048,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_MAI","MAI",0.2794,10,0.9205,0.7425,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_MAI","MAI",0.2794,12,0.9323,0.7741,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_MAI","MAI",0.2794,15,0.9458,0.8128,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_MAI","MAI",0.2794,20,0.9613,0.8605,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_MAI","MAI",0.2794,25,0.9716,0.8945,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_MAI","MAI",0.2794,30,0.9787,0.9192,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_MAI","MAI",0.2794,40,0.9876,0.9516,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_MAI","MAI",0.2794,50,0.9926,0.9704,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_MAI","MAI",0.2794,60,0.9954,0.9817,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_MAI","MAI",0.2794,80,0.9982,0.9928,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_MAI","MAI",0.2794,100,0.9993,0.9971,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_MAI","MAI",0.2794,150,0.9999,0.9997,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_MAI","MAI",0.2794,200,1,1,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_MAI","MAI",0.2794,300,1,1,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_MAI","MAI",0.2794,500,1,1,,40
"F5","F5 lötyögő gerinc","Felső állcsont","s_OHIP","OHIP-5",0.8192,6,0.9849,0.9419,,8
"F5","F5 lötyögő gerinc","Felső állcsont","s_OHIP","OHIP-5",0.8192,8,0.9952,0.9808,,8
"F5","F5 lötyögő gerinc","Felső állcsont","s_OHIP","OHIP-5",0.8192,10,0.9985,0.9939,,8
"F5","F5 lötyögő gerinc","Felső állcsont","s_OHIP","OHIP-5",0.8192,12,0.9995,0.9981,,8
"F5","F5 lötyögő gerinc","Felső állcsont","s_OHIP","OHIP-5",0.8192,15,0.9999,0.9997,,8
"F5","F5 lötyögő gerinc","Felső állcsont","s_OHIP","OHIP-5",0.8192,20,1,1,,8
"F5","F5 lötyögő gerinc","Felső állcsont","s_OHIP","OHIP-5",0.8192,25,1,1,,8
"F5","F5 lötyögő gerinc","Felső állcsont","s_OHIP","OHIP-5",0.8192,30,1,1,,8
"F5","F5 lötyögő gerinc","Felső állcsont","s_OHIP","OHIP-5",0.8192,40,1,1,,8
"F5","F5 lötyögő gerinc","Felső állcsont","s_OHIP","OHIP-5",0.8192,50,1,1,,8
"F5","F5 lötyögő gerinc","Felső állcsont","s_OHIP","OHIP-5",0.8192,60,1,1,,8
"F5","F5 lötyögő gerinc","Felső állcsont","s_OHIP","OHIP-5",0.8192,80,1,1,,8
"F5","F5 lötyögő gerinc","Felső állcsont","s_OHIP","OHIP-5",0.8192,100,1,1,,8
"F5","F5 lötyögő gerinc","Felső állcsont","s_OHIP","OHIP-5",0.8192,150,1,1,,8
"F5","F5 lötyögő gerinc","Felső állcsont","s_OHIP","OHIP-5",0.8192,200,1,1,,8
"F5","F5 lötyögő gerinc","Felső állcsont","s_OHIP","OHIP-5",0.8192,300,1,1,,8
"F5","F5 lötyögő gerinc","Felső állcsont","s_OHIP","OHIP-5",0.8192,500,1,1,,8
"F5","F5 lötyögő gerinc","Felső állcsont","s_RAGAS","Önbev. rágás",0.6857,6,0.9668,0.8788,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_RAGAS","Önbev. rágás",0.6857,8,0.9838,0.938,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_RAGAS","Önbev. rágás",0.6857,10,0.992,0.9687,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_RAGAS","Önbev. rágás",0.6857,12,0.996,0.9843,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_RAGAS","Önbev. rágás",0.6857,15,0.9986,0.9944,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_RAGAS","Önbev. rágás",0.6857,20,0.9997,0.999,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_RAGAS","Önbev. rágás",0.6857,25,1,0.9998,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_RAGAS","Önbev. rágás",0.6857,30,1,1,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_RAGAS","Önbev. rágás",0.6857,40,1,1,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_RAGAS","Önbev. rágás",0.6857,50,1,1,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_RAGAS","Önbev. rágás",0.6857,60,1,1,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_RAGAS","Önbev. rágás",0.6857,80,1,1,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_RAGAS","Önbev. rágás",0.6857,100,1,1,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_RAGAS","Önbev. rágás",0.6857,150,1,1,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_RAGAS","Önbev. rágás",0.6857,200,1,1,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_RAGAS","Önbev. rágás",0.6857,300,1,1,,10
"F5","F5 lötyögő gerinc","Felső állcsont","s_RAGAS","Önbev. rágás",0.6857,500,1,1,,10
"F6","F6 |szög−90°| ↑","Felső állcsont","s_GOHAI","GOHAI",-0.0588,6,0.9772,0.4656,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_GOHAI","GOHAI",-0.0588,8,0.9762,0.4551,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_GOHAI","GOHAI",-0.0588,10,0.9753,0.4458,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_GOHAI","GOHAI",-0.0588,12,0.9745,0.4375,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_GOHAI","GOHAI",-0.0588,15,0.9734,0.4264,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_GOHAI","GOHAI",-0.0588,20,0.9716,0.4106,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_GOHAI","GOHAI",-0.0588,25,0.97,0.3971,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_GOHAI","GOHAI",-0.0588,30,0.9686,0.3851,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_GOHAI","GOHAI",-0.0588,40,0.9658,0.3645,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_GOHAI","GOHAI",-0.0588,50,0.9631,0.3469,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_GOHAI","GOHAI",-0.0588,60,0.9606,0.3314,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_GOHAI","GOHAI",-0.0588,80,0.9557,0.3049,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_GOHAI","GOHAI",-0.0588,100,0.951,0.2826,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_GOHAI","GOHAI",-0.0588,150,0.939,0.2382,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_GOHAI","GOHAI",-0.0588,200,0.9267,0.2042,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_GOHAI","GOHAI",-0.0588,300,0.8999,0.1544,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_GOHAI","GOHAI",-0.0588,500,0.8354,0.0935,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_INDEX","Siker-index",0.1717,6,0.9865,0.598,,100
"F6","F6 |szög−90°| ↑","Felső állcsont","s_INDEX","Siker-index",0.1717,8,0.9881,0.6275,,100
"F6","F6 |szög−90°| ↑","Felső állcsont","s_INDEX","Siker-index",0.1717,10,0.9893,0.6531,,100
"F6","F6 |szög−90°| ↑","Felső állcsont","s_INDEX","Siker-index",0.1717,12,0.9903,0.6754,,100
"F6","F6 |szög−90°| ↑","Felső állcsont","s_INDEX","Siker-index",0.1717,15,0.9915,0.7043,,100
"F6","F6 |szög−90°| ↑","Felső állcsont","s_INDEX","Siker-index",0.1717,20,0.9931,0.7437,,100
"F6","F6 |szög−90°| ↑","Felső állcsont","s_INDEX","Siker-index",0.1717,25,0.9942,0.7753,,100
"F6","F6 |szög−90°| ↑","Felső állcsont","s_INDEX","Siker-index",0.1717,30,0.995,0.8015,,100
"F6","F6 |szög−90°| ↑","Felső állcsont","s_INDEX","Siker-index",0.1717,40,0.9962,0.8426,,100
"F6","F6 |szög−90°| ↑","Felső állcsont","s_INDEX","Siker-index",0.1717,50,0.9971,0.8734,,100
"F6","F6 |szög−90°| ↑","Felső állcsont","s_INDEX","Siker-index",0.1717,60,0.9977,0.8971,,100
"F6","F6 |szög−90°| ↑","Felső állcsont","s_INDEX","Siker-index",0.1717,80,0.9985,0.9307,,100
"F6","F6 |szög−90°| ↑","Felső állcsont","s_INDEX","Siker-index",0.1717,100,0.999,0.9525,,100
"F6","F6 |szög−90°| ↑","Felső állcsont","s_INDEX","Siker-index",0.1717,150,0.9996,0.9806,,100
"F6","F6 |szög−90°| ↑","Felső állcsont","s_INDEX","Siker-index",0.1717,200,0.9998,0.9918,,100
"F6","F6 |szög−90°| ↑","Felső állcsont","s_INDEX","Siker-index",0.1717,300,1,0.9984,,100
"F6","F6 |szög−90°| ↑","Felső állcsont","s_INDEX","Siker-index",0.1717,500,1,0.9999,,100
"F6","F6 |szög−90°| ↑","Felső állcsont","s_MAI","MAI",0.4908,6,0.9942,0.7768,,15
"F6","F6 |szög−90°| ↑","Felső állcsont","s_MAI","MAI",0.4908,8,0.9962,0.8412,,15
"F6","F6 |szög−90°| ↑","Felső állcsont","s_MAI","MAI",0.4908,10,0.9974,0.8868,,15
"F6","F6 |szög−90°| ↑","Felső állcsont","s_MAI","MAI",0.4908,12,0.9982,0.9189,,15
"F6","F6 |szög−90°| ↑","Felső állcsont","s_MAI","MAI",0.4908,15,0.9989,0.9504,,15
"F6","F6 |szög−90°| ↑","Felső állcsont","s_MAI","MAI",0.4908,20,0.9995,0.9777,,15
"F6","F6 |szög−90°| ↑","Felső állcsont","s_MAI","MAI",0.4908,25,0.9998,0.9898,,15
"F6","F6 |szög−90°| ↑","Felső állcsont","s_MAI","MAI",0.4908,30,0.9999,0.9952,,15
"F6","F6 |szög−90°| ↑","Felső állcsont","s_MAI","MAI",0.4908,40,1,0.9989,,15
"F6","F6 |szög−90°| ↑","Felső állcsont","s_MAI","MAI",0.4908,50,1,0.9998,,15
"F6","F6 |szög−90°| ↑","Felső állcsont","s_MAI","MAI",0.4908,60,1,0.9999,,15
"F6","F6 |szög−90°| ↑","Felső állcsont","s_MAI","MAI",0.4908,80,1,1,,15
"F6","F6 |szög−90°| ↑","Felső állcsont","s_MAI","MAI",0.4908,100,1,1,,15
"F6","F6 |szög−90°| ↑","Felső állcsont","s_MAI","MAI",0.4908,150,1,1,,15
"F6","F6 |szög−90°| ↑","Felső állcsont","s_MAI","MAI",0.4908,200,1,1,,15
"F6","F6 |szög−90°| ↑","Felső állcsont","s_MAI","MAI",0.4908,300,1,1,,15
"F6","F6 |szög−90°| ↑","Felső állcsont","s_MAI","MAI",0.4908,500,1,1,,15
"F6","F6 |szög−90°| ↑","Felső állcsont","s_OHIP","OHIP-5",0.02,6,0.9809,0.5109,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_OHIP","OHIP-5",0.02,8,0.9812,0.5145,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_OHIP","OHIP-5",0.02,10,0.9814,0.5176,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_OHIP","OHIP-5",0.02,12,0.9816,0.5203,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_OHIP","OHIP-5",0.02,15,0.9819,0.524,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_OHIP","OHIP-5",0.02,20,0.9822,0.5294,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_OHIP","OHIP-5",0.02,25,0.9826,0.534,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_OHIP","OHIP-5",0.02,30,0.9829,0.5381,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_OHIP","OHIP-5",0.02,40,0.9834,0.5452,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_OHIP","OHIP-5",0.02,50,0.9838,0.5514,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_OHIP","OHIP-5",0.02,60,0.9841,0.5569,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_OHIP","OHIP-5",0.02,80,0.9847,0.5665,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_OHIP","OHIP-5",0.02,100,0.9853,0.5749,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_OHIP","OHIP-5",0.02,150,0.9863,0.5925,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_OHIP","OHIP-5",0.02,200,0.9871,0.607,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_OHIP","OHIP-5",0.02,300,0.9884,0.631,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_OHIP","OHIP-5",0.02,500,0.9902,0.6678,,
"F6","F6 |szög−90°| ↑","Felső állcsont","s_RAGAS","Önbev. rágás",0.1352,6,0.9853,0.5772,,200
"F6","F6 |szög−90°| ↑","Felső állcsont","s_RAGAS","Önbev. rágás",0.1352,8,0.9867,0.6007,,200
"F6","F6 |szög−90°| ↑","Felső állcsont","s_RAGAS","Önbev. rágás",0.1352,10,0.9878,0.6212,,200
"F6","F6 |szög−90°| ↑","Felső állcsont","s_RAGAS","Önbev. rágás",0.1352,12,0.9887,0.6394,,200
"F6","F6 |szög−90°| ↑","Felső állcsont","s_RAGAS","Önbev. rágás",0.1352,15,0.9898,0.6632,,200
"F6","F6 |szög−90°| ↑","Felső állcsont","s_RAGAS","Önbev. rágás",0.1352,20,0.9912,0.6963,,200
"F6","F6 |szög−90°| ↑","Felső állcsont","s_RAGAS","Önbev. rágás",0.1352,25,0.9923,0.7236,,200
"F6","F6 |szög−90°| ↑","Felső állcsont","s_RAGAS","Önbev. rágás",0.1352,30,0.9932,0.7468,,200
"F6","F6 |szög−90°| ↑","Felső állcsont","s_RAGAS","Önbev. rágás",0.1352,40,0.9945,0.7849,,200
"F6","F6 |szög−90°| ↑","Felső állcsont","s_RAGAS","Önbev. rágás",0.1352,50,0.9954,0.815,,200
"F6","F6 |szög−90°| ↑","Felső állcsont","s_RAGAS","Önbev. rágás",0.1352,60,0.9962,0.8396,,200
"F6","F6 |szög−90°| ↑","Felső állcsont","s_RAGAS","Önbev. rágás",0.1352,80,0.9972,0.8774,,200
"F6","F6 |szög−90°| ↑","Felső állcsont","s_RAGAS","Önbev. rágás",0.1352,100,0.9979,0.9049,,200
"F6","F6 |szög−90°| ↑","Felső állcsont","s_RAGAS","Önbev. rágás",0.1352,150,0.9989,0.9476,,200
"F6","F6 |szög−90°| ↑","Felső állcsont","s_RAGAS","Önbev. rágás",0.1352,200,0.9994,0.9702,,200
"F6","F6 |szög−90°| ↑","Felső állcsont","s_RAGAS","Önbev. rágás",0.1352,300,0.9998,0.9898,,200
"F6","F6 |szög−90°| ↑","Felső állcsont","s_RAGAS","Önbev. rágás",0.1352,500,1,0.9987,,200
"F7","F7 torus palatinus","Felső állcsont","s_GOHAI","GOHAI",0,6,0.98,0.4994,,
"F7","F7 torus palatinus","Felső állcsont","s_GOHAI","GOHAI",0,8,0.98,0.4994,,
"F7","F7 torus palatinus","Felső állcsont","s_GOHAI","GOHAI",0,10,0.98,0.4993,,
"F7","F7 torus palatinus","Felső állcsont","s_GOHAI","GOHAI",0,12,0.98,0.4993,,
"F7","F7 torus palatinus","Felső állcsont","s_GOHAI","GOHAI",0,15,0.98,0.4992,,
"F7","F7 torus palatinus","Felső állcsont","s_GOHAI","GOHAI",0,20,0.98,0.4991,,
"F7","F7 torus palatinus","Felső állcsont","s_GOHAI","GOHAI",0,25,0.98,0.499,,
"F7","F7 torus palatinus","Felső állcsont","s_GOHAI","GOHAI",0,30,0.98,0.4989,,
"F7","F7 torus palatinus","Felső állcsont","s_GOHAI","GOHAI",0,40,0.98,0.4987,,
"F7","F7 torus palatinus","Felső állcsont","s_GOHAI","GOHAI",0,50,0.98,0.4986,,
"F7","F7 torus palatinus","Felső állcsont","s_GOHAI","GOHAI",0,60,0.98,0.4984,,
"F7","F7 torus palatinus","Felső állcsont","s_GOHAI","GOHAI",0,80,0.98,0.4982,,
"F7","F7 torus palatinus","Felső állcsont","s_GOHAI","GOHAI",0,100,0.98,0.498,,
"F7","F7 torus palatinus","Felső állcsont","s_GOHAI","GOHAI",0,150,0.98,0.4975,,
"F7","F7 torus palatinus","Felső állcsont","s_GOHAI","GOHAI",0,200,0.98,0.4972,,
"F7","F7 torus palatinus","Felső állcsont","s_GOHAI","GOHAI",0,300,0.98,0.4965,,
"F7","F7 torus palatinus","Felső állcsont","s_GOHAI","GOHAI",0,500,0.98,0.4955,,
"F7","F7 torus palatinus","Felső állcsont","s_INDEX","Siker-index",-0.3489,6,0.9547,0.3005,40,30
"F7","F7 torus palatinus","Felső állcsont","s_INDEX","Siker-index",-0.3489,8,0.9414,0.2467,40,30
"F7","F7 torus palatinus","Felső állcsont","s_INDEX","Siker-index",-0.3489,10,0.9262,0.2037,40,30
"F7","F7 torus palatinus","Felső állcsont","s_INDEX","Siker-index",-0.3489,12,0.909,0.1693,40,30
"F7","F7 torus palatinus","Felső állcsont","s_INDEX","Siker-index",-0.3489,15,0.8794,0.1294,40,30
